,unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
914,69392974,2026-06-17T22:34:16.000,2026-06-17T23:55:27.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Store/Commercial,11106.0,33-02 34 AVENUE,34 AVENUE,33 STREET,34 STREET,33 STREET,34 STREET,ADDRESS,ASTORIA,34 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:55:29.000,01 QUEENS,26.0,Precinct 114,4006100025.0,QUEENS,1004882.0,215756.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75885278615065,-73.92552592881476,POINT (-73.925525928815 40.758852786151)
915,69397235,2026-06-17T22:34:12.000,2026-06-17T22:46:35.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11234.0,6611 AVENUE N,AVENUE N,EAST 66 STREET,BERGEN BEACH PLACE,EAST 66 STREET,BERGEN BEACH PLACE,ADDRESS,BROOKLYN,AVENUE N,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T22:46:38.000,18 BROOKLYN,46.0,Precinct 63,3083660432.0,BROOKLYN,1008119.0,165527.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62097769538191,-73.91401949668675,POINT (-73.914019496687 40.620977695382)
916,69397097,2026-06-17T22:34:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Residential Address,,10030.0,232 WEST  137 STREET,WEST  137 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,,Open,,,,10 MANHATTAN,9.0,Precinct 32,1019420048.0,MANHATTAN,999782.0,236962.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81706799138518,-73.94388604705726,POINT (-73.943886047057 40.817067991385)
917,69398595,2026-06-17T22:34:00.000,2026-06-17T23:59:25.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,10460.0,1705 HOE AVENUE,HOE AVENUE,EAST 173 STREET,EAST 174 STREET,EAST 173 STREET,EAST 174 STREET,ADDRESS,BRONX,HOE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:59:28.000,03 BRONX,17.0,Precinct 42,2029830030.0,BRONX,1015446.0,244002.0,ONLINE,Unspecified,BRONX,,,,,,,,40.83634934042209,-73.88726251817741,POINT (-73.887262518177 40.836349340422)
918,69393539,2026-06-17T22:33:54.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,Street/Sidewalk,11357.0,154-04 25 AVENUE,25 AVENUE,154 STREET,157 STREET,154 STREET,157 STREET,ADDRESS,WHITESTONE,25 AVENUE,,In Progress,,,,07 QUEENS,19.0,Precinct 109,4048470005.0,QUEENS,1037126.0,221799.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77530517761306,-73.80908944648304,POINT (-73.809089446483 40.775305177613)
919,69398419,2026-06-17T22:33:44.000,2026-06-18T01:59:49.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11379.0,67-31 ELIOT AVENUE,ELIOT AVENUE,67 STREET,68 STREET,67 STREET,68 STREET,ADDRESS,MIDDLE VILLAGE,ELIOT AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T01:59:53.000,05 QUEENS,30.0,Precinct 104,4027800120.0,QUEENS,1013836.0,201045.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71844934027217,-73.8932699483341,POINT (-73.893269948334 40.718449340272)
920,69395268,2026-06-17T22:33:20.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11105.0,20-02 27 STREET,27 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,27 STREET,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4008600038.0,QUEENS,1009466.0,223896.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.78118306924456,-73.90894881361743,POINT (-73.908948813617 40.781183069245)
921,69397210,2026-06-17T22:33:08.000,2026-06-17T23:28:40.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10458.0,2605 BAINBRIDGE AVENUE,BAINBRIDGE AVENUE,EAST 193 STREET,EAST 194 STREET,EAST 193 STREET,EAST 194 STREET,ADDRESS,BRONX,BAINBRIDGE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:28:43.000,07 BRONX,15.0,Precinct 52,2032930056.0,BRONX,1014025.0,254158.0,ONLINE,Unspecified,BRONX,,,,,,,,40.86422943805833,-73.8923526824832,POINT (-73.892352682483 40.864229438058)
922,69394557,2026-06-17T22:33:07.000,,HPD,Department of Housing Preservation and Development,GENERAL,VENTILATION SYSTEM,BROKEN OR MISSING,RESIDENTIAL BUILDING,10036.0,510 WEST   45 STREET,WEST   45 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-06-17T00:00:00.000,04 MANHATTAN,3.0,Precinct 18,1010737503.0,MANHATTAN,985673.0,216847.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.76187125971892,-73.99486325158372,POINT (-73.994863251584 40.761871259719)
923,69394250,2026-06-17T22:33:07.000,2026-06-17T23:00:32.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11385.0,72-57 60 LANE,60 LANE,61 STREET,75 AVENUE,61 STREET,75 AVENUE,ADDRESS,RIDGEWOOD,60 LANE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:00:36.000,05 QUEENS,30.0,Precinct 104,4035910037.0,QUEENS,1013386.0,194038.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.6992182920395,-73.89492362106132,POINT (-73.894923621061 40.69921829204)
924,69395314,2026-06-17T22:33:03.000,,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Cannabis Smoking or Vaping,Residential Building,10039.0,301 WEST 153 STREET,WEST 153 STREET,FREDERICK DOUGLASS BOULEVARD,BRADHURST AVENUE,FREDERICK DOUGLASS BOULEVARD,BRADHURST AVENUE,ADDRESS,NEW YORK,WEST 153 STREET,,In Progress,,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2026-06-17T22:33:09.000,10 MANHATTAN,9.0,Precinct 32,1020470007.0,MANHATTAN,1001302.0,240927.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82794798801569,-73.93838452238118,POINT (-73.938384522381 40.827947988016)
925,69398098,2026-06-17T22:33:00.000,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),NM1,,10017.0,325 EAST   42 STREET,EAST   42 STREET,2 AVE,TUDOR CITY PL,,,ADDRESS,NEW YORK,,,Open,,,,06 MANHATTAN,4.0,Precinct 17,1013350005.0,MANHATTAN,992185.0,212334.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7494807779,-73.97136154725088,POINT (-73.971361547251 40.7494807779)
926,69390130,2026-06-17T22:33:00.000,,DOT,Department of Transportation,Street Light Condition,Street Light Out,Location Type: Intersection,,10458.0,,,,,EAST 206 STREET,EAST MOSHOLU PARKWAY SOUTH,INTERSECTION,BRONX,,,Open,,,,07 BRONX,11.0,Precinct 52,,BRONX,1016489.0,258356.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.875743000241904,-73.88342424960511,POINT (-73.883424249605 40.875743000242)
927,69398505,2026-06-17T22:32:55.000,2026-06-18T00:49:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10457.0,2177 ARTHUR AVENUE,ARTHUR AVENUE,OAK TREE PLACE,EAST 182 STREET,OAK TREE PLACE,EAST 182 STREET,ADDRESS,BRONX,ARTHUR AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:50:01.000,06 BRONX,15.0,Precinct 48,2030630164.0,BRONX,1014611.0,249577.0,MOBILE,Unspecified,BRONX,,,,,,,,40.85165397985199,-73.89025483368766,POINT (-73.890254833688 40.851653979852)
928,69394452,2026-06-17T22:32:37.000,2026-06-17T22:34:10.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10473.0,535 HAVEMEYER AVENUE,HAVEMEYER AVENUE,LACOMBE AVENUE,RANDALL AVENUE,LACOMBE AVENUE,RANDALL AVENUE,ADDRESS,BRONX,HAVEMEYER AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T22:34:13.000,09 BRONX,18.0,Precinct 43,2035370001.0,BRONX,1027243.0,237367.0,MOBILE,Unspecified,BRONX,,,,,,,,40.81808863502929,-73.84467259346006,POINT (-73.84467259346 40.818088635029)
929,69399859,2026-06-17T22:32:29.000,2026-06-17T23:11:59.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11224.0,WEST 33 STREET,WEST 33 STREET,WEST 33 STREET,NEPTUNE AVENUE,WEST 33 STREET,NEPTUNE AVENUE,INTERSECTION,,,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:12:01.000,13 BROOKLYN,47.0,Precinct 60,,BROOKLYN,984241.0,149582.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57724405166864,-74.000032398413,POINT (-74.000032398413 40.577244051669)
930,69393018,2026-06-17T22:32:25.000,2026-06-18T00:36:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11225.0,1983 BEDFORD AVENUE,BEDFORD AVENUE,WINTHROP STREET,PARKSIDE AVENUE,WINTHROP STREET,PARKSIDE AVENUE,ADDRESS,BROOKLYN,BEDFORD AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:36:49.000,09 BROOKLYN,40.0,Precinct 71,3050490011.0,BROOKLYN,996337.0,178443.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65645325891281,-73.95643726744065,POINT (-73.956437267441 40.656453258913)
931,69394448,2026-06-17T22:32:05.000,2026-06-17T23:01:11.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11101.0,41-07 12 STREET,12 STREET,41 AVENUE,41 ROAD,41 AVENUE,41 ROAD,ADDRESS,LONG ISLAND CITY,12 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-17T23:01:13.000,01 QUEENS,26.0,Precinct 114,4004650001.0,QUEENS,999736.0,214242.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.75470775395675,-73.94410461224979,POINT (-73.94410461225 40.754707753957)
932,69394895,2026-06-17T22:32:04.000,,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Other,Street/Curbside,11218.0,310 EAST 4 STREET,EAST 4 STREET,ALBEMARLE ROAD,CHURCH AVENUE,ALBEMARLE ROAD,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST 4 STREET,,In Progress,,,,12 BROOKLYN,39.0,Precinct 66,3053360023.0,BROOKLYN,990712.0,174146.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.644664819522,-73.97671443412185,POINT (-73.976714434122 40.644664819522)
933,69398011,2026-06-17T22:32:01.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11105.0,20-01 27 STREET,27 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,ASTORIA,27 STREET,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4008590046.0,QUEENS,1009480.0,223903.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.78120224242657,-73.90889823547073,POINT (-73.908898235471 40.781202242427)
934,69399834,2026-06-17T22:31:59.000,2026-06-18T00:24:38.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10031.0,575 RIVERSIDE DRIVE,RIVERSIDE DRIVE,12 AVENUE,WEST 135 STREET,12 AVENUE,WEST 135 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,,Closed,,"The New York City Police Department responded to the complaint but officers were unable to gain entry into the premises. If the problem persists, please contact 311 to create another complaint and ensure that contact information (e.g., buzzer number, phone number, etc.) is available to assist the responding officers in gaining entry to properly investigate the complaint.  We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-06-18T00:24:41.000,09 MANHATTAN,7.0,Precinct 30,1020010060.0,MANHATTAN,995943.0,238407.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82104002485966,-73.95775305197864,POINT (-73.957753051979 40.82104002486)
